accession,lat_parsed,lon_parsed,depth_parsed,depth2_parsed,is_transcriptome
ERR3586969,5.9998,73.9067,80.0,80.0,1
ERR3586970,4.6599,73.4856,5.0,5.0,1
ERR3586971,2.815,71.534,5.0,5.0,1
ERR3586972,-21.5043,54.3563,5.0,5.0,1
ERR3586973,-31.0266,4.665,5.0,5.0,1
ERR3586974,-31.027,4.6802,50.0,50.0,1
ERR3586975,-30.1484,-43.2705,120.0,120.0,1
ERR3586976,-40.6511,-52.182,5.0,5.0,1
ERR3586978,-57.7338,-67.1084,5.0,5.0,1
ERR3586979,-6.6499,-152.4243,5.0,5.0,1
ERR3586980,0.0003,-153.6759,5.0,5.0,1
ERR3586981,0.0222,-153.6858,40.0,40.0,1
ERR3586982,17.0854,-118.8913,5.0,5.0,1
ERR3586983,35.8427,-37.1526,40.0,40.0,1
ERR3586984,43.6792,-16.8344,5.0,5.0,1
ERR3586985,40.0154,13.9069,5.0,5.0,1
ERR3586986,37.4956,15.4945,5.0,5.0,1
ERR3586987,35.759,14.2574,5.0,5.0,1
ERR3586988,34.2116,13.7684,5.0,5.0,1
ERR3586989,39.5705,17.4101,30.0,30.0,1
ERR3586990,39.3991,19.3997,50.0,50.0,1
ERR3586991,17.0854,-118.8913,5.0,5.0,1
ERR3586992,17.4847,67.9997,75.0,75.0,1
ERR3586993,-0.6625,73.161,5.0,5.0,1
ERR3586994,-16.8084,59.5043,5.0,5.0,1
ERR3586995,-21.4966,56.9011,5.0,5.0,1
ERR3586996,-32.2401,17.7103,5.0,5.0,1
ERR3586997,-44.5913,-52.1804,35.0,35.0,1
ERR3586998,-54.3739,-65.1342,5.0,5.0,1
ERR3586999,-64.3595,-53.0063,5.0,5.0,1
ERR3587000,-63.8768,-56.0916,5.0,5.0,1
ERR3587001,35.3671,-127.7422,5.0,5.0,1
ERR3587002,32.931,-121.8645,30.0,30.0,1
ERR3587003,6.4998,-94.9527,5.0,5.0,1
ERR3587004,-21.146,-104.787,5.0,5.0,1
ERR3587005,-0.0283,-84.5862,5.0,5.0,1
ERR3587006,0.0063,-84.585,380.0,380.0,1
ERR3587007,-2.0133,-84.589,5.0,5.0,1
ERR3587009,-23.2811,-129.3947,5.0,5.0,1
ERR3587010,-23.2189,-129.4997,155.0,155.0,1
ERR3587011,-23.1108,-134.9327,5.0,5.0,1
ERR3587012,-6.628,-152.4607,100.0,100.0,1
ERR3587013,6.671,-153.0658,5.0,5.0,1
ERR3587014,6.6112,-153.0543,85.0,85.0,1
ERR3587015,22.7598,-157.9568,5.0,5.0,1
ERR3587016,22.7901,-157.9439,110.0,110.0,1
ERR3587017,22.7546,-158.0067,746.0,746.0,1
ERR3587019,31.5168,-159.046,115.0,115.0,1
ERR3587020,31.528,-159.0224,550.0,550.0,1
ERR3587021,35.4002,-127.7499,45.0,45.0,1
ERR3587022,9.8481,-80.0454,5.0,5.0,1
ERR3587023,25.5264,-88.394,5.0,5.0,1
ERR3587024,25.6168,-88.4532,125.0,125.0,1
ERR3587025,25.6236,-88.45,640.0,640.0,1
ERR3587026,29.6394,-79.5395,5.0,5.0,1
ERR3587027,29.851,-79.7064,40.0,40.0,1
ERR3587028,36.3698,-72.9669,5.0,5.0,1
ERR3587029,39.2392,-70.0343,590.0,590.0,1
ERR3587030,36.1811,-28.9373,80.0,80.0,1
ERR3587031,43.7056,-16.8794,25.0,25.0,1
ERR3587032,43.7899,-16.9692,25.0,25.0,1
ERR3587033,43.7899,-16.9692,25.0,25.0,1
ERR3587034,44.0497,-16.6034,25.0,25.0,1
ERR3587035,17.4847,67.9997,75.0,75.0,1
ERR3587036,17.4831,68.0026,105.0,105.0,1
ERR3587037,-0.6625,73.161,5.0,5.0,1
ERR3587038,-16.8084,59.5043,5.0,5.0,1
ERR3587039,-21.4966,56.9011,5.0,5.0,1
ERR3587040,-21.5043,54.3563,5.0,5.0,1
ERR3587041,-13.0833,46.971,5.0,5.0,1
ERR3587042,-12.807,45.2247,5.0,5.0,1
ERR3587043,-32.2401,17.7103,5.0,5.0,1
ERR3587044,-20.4091,-3.1759,5.0,5.0,1
ERR3587045,-20.4075,-3.1641,800.0,800.0,1
ERR3587046,-9.3,-9.5587,5.0,5.0,1
ERR3587047,-8.7789,-17.9099,5.0,5.0,1
ERR3587048,-8.7296,-17.9604,100.0,100.0,1
ERR3587049,-21.0292,-35.3498,150.0,150.0,1
ERR3587050,-20.9315,-35.1794,800.0,800.0,1
ERR3587051,-44.5342,-52.455,5.0,5.0,1
ERR3587052,-44.5913,-52.1804,35.0,35.0,1
ERR3587053,-54.3739,-65.1342,5.0,5.0,1
ERR3587054,-64.3595,-53.0063,5.0,5.0,1
ERR3587055,-64.3183,-53.1081,35.0,35.0,1
ERR3587056,-63.8768,-56.0916,5.0,5.0,1
ERR3587057,-39.6466,-76.9634,5.0,5.0,1
ERR3587058,-34.161,-73.0995,5.0,5.0,1
ERR3587059,-33.6895,-71.998,5.0,5.0,1
ERR3587060,-34.0614,-73.1066,5.0,5.0,1
ERR3587061,-33.9116,-73.0537,35.0,35.0,1
ERR3587062,-29.7238,-101.1604,5.0,5.0,1
ERR3587063,-29.668,-101.2285,155.0,155.0,1
ERR3587064,-28.1698,-107.3833,5.0,5.0,1
ERR3587065,-28.1762,-107.4021,310.0,310.0,1
ERR3587066,-28.1874,-107.6385,175.0,175.0,1
ERR3587067,-25.8051,-111.7202,5.0,5.0,1
ERR3587068,-25.826,-111.7294,188.0,188.0,1
ERR3587069,-25.8076,-111.6906,488.0,488.0,1
ERR3587070,0.0307,-84.612,40.0,40.0,1
ERR3587071,-1.8902,-84.6141,380.0,380.0,1
ERR3587072,35.3671,-127.7422,5.0,5.0,1
ERR3587073,32.7526,-122.0013,5.0,5.0,1
ERR3587074,32.9986,-121.7698,5.0,5.0,1
ERR3587075,32.931,-121.8645,30.0,30.0,1
ERR3587076,6.4998,-94.9527,5.0,5.0,1
ERR3587077,7.4122,-79.3017,5.0,5.0,1
ERR3587078,40.0154,13.9069,5.0,5.0,1
ERR3587079,37.4956,15.4945,5.0,5.0,1
ERR3587080,35.759,14.2574,5.0,5.0,1
ERR3587081,34.2116,13.7684,5.0,5.0,1
ERR3587082,39.5705,17.4101,30.0,30.0,1
ERR3587083,39.3991,19.3997,50.0,50.0,1
ERR3587084,27.16,34.835,5.0,5.0,1
ERR3587085,23.36,37.2183,5.0,5.0,1
ERR3587086,21.9467,38.2517,5.0,5.0,1
ERR3587087,17.5294,67.9576,5.0,5.0,1
ERR3587088,17.4825,67.9869,25.0,25.0,1
ERR3587089,17.4814,67.9947,50.0,50.0,1
ERR3587090,17.4855,68.0247,285.0,285.0,1
ERR3587092,5.9998,73.9067,80.0,80.0,1
ERR3587093,4.6599,73.4856,5.0,5.0,1
ERR3587094,2.815,71.534,5.0,5.0,1
ERR3587095,-31.0266,4.665,5.0,5.0,1
ERR3587096,-31.027,4.6802,50.0,50.0,1
ERR3587097,-30.1484,-43.2705,120.0,120.0,1
ERR3587098,-40.6511,-52.182,5.0,5.0,1
ERR3587099,-63.4015,-56.7938,5.0,5.0,1
ERR3587100,-57.7338,-67.1084,5.0,5.0,1
ERR3587101,-6.6499,-152.4243,5.0,5.0,1
ERR3587102,0.0003,-153.6759,5.0,5.0,1
ERR3587105,43.6792,-16.8344,5.0,5.0,1
ERR3587106,31.6948,-64.2489,5.0,5.0,1
ERR3587107,34.1504,-56.9684,250.0,250.0,1
ERR3587108,34.1132,-49.9181,5.0,5.0,1
ERR3587109,34.0771,-49.8233,740.0,740.0,1
ERR3587110,35.9346,-37.3032,5.0,5.0,1
ERR3587111,39.2305,-70.0377,5.0,5.0,1
ERR3587112,14.2035,-116.6261,5.0,5.0,1
ERR3587113,14.2025,-116.6433,375.0,375.0,1
ERR3587114,6.3378,-102.9538,60.0,60.0,1
ERR3587115,6.3559,-103.0598,450.0,450.0,1
ERR3587116,6.3332,-102.9432,5.0,5.0,1
ERR3587117,33.061,-66.5435,5.0,5.0,1
ERR3587118,-5.261,-85.1678,480.0,480.0,1
ERR3587119,-5.2529,-85.1545,5.0,5.0,1
ERR3587120,2.0299,-84.5546,30.0,30.0,1
ERR3587121,1.9928,-84.5766,5.0,5.0,1
ERR3587122,2.0649,-84.5546,380.0,380.0,1
ERR3587123,-16.9587,-100.6751,90.0,90.0,1
ERR3587124,-16.9601,-100.6335,5.0,5.0,1
ERR3587125,-9.0063,-139.1394,115.0,115.0,1
ERR3587126,-8.9729,-139.2393,600.0,600.0,1
ERR3587127,-8.9109,-140.2845,150.0,150.0,1
ERR3587128,-9.0714,-140.5973,120.0,120.0,1
ERR3587129,-8.8999,-142.5461,140.0,140.0,1
ERR3587130,14.2075,-116.6468,40.0,40.0,1
ERR3587131,-2.0465,72.1568,5.0,5.0,1
ERR3587132,-16.957,53.9801,5.0,5.0,1
ERR3587133,-16.9534,53.9601,75.0,75.0,1
ERR3587135,-30.1367,-43.2899,5.0,5.0,1
ERR3587136,-47.1863,-58.2902,5.0,5.0,1
ERR3587137,-47.2007,-57.9446,40.0,40.0,1
ERR3587138,-60.2287,-60.6476,5.0,5.0,1
ERR3587139,-62.0385,-49.529,5.0,5.0,1
ERR3587140,-62.2231,-49.2139,90.0,90.0,1
ERR3587142,-12.9723,-96.0122,50.0,50.0,1
ERR3587143,-13.0023,-95.9759,5.0,5.0,1
ERR3587145,20.8457,63.5851,600.0,600.0,1
ERR3587146,19.0351,64.5638,340.0,340.0,1
ERR3587147,18.5918,66.622,5.0,5.0,1
ERR3587148,18.7341,66.3896,270.0,270.0,1
ERR3587149,14.6059,69.9776,5.0,5.0,1
ERR3587150,14.5536,70.0128,60.0,60.0,1
ERR3587151,-9.0063,-139.1394,115.0,115.0,1
ERR3587152,31.6948,-64.2489,5.0,5.0,1
ERR3587153,35.9346,-37.3032,5.0,5.0,1
ERR3587154,39.2305,-70.0377,5.0,5.0,1
ERR3587155,19.0351,64.5638,340.0,340.0,1
ERR3587156,14.5536,70.0128,60.0,60.0,1
ERR3587157,-16.957,53.9801,5.0,5.0,1
ERR3587158,-16.9534,53.9601,75.0,75.0,1
ERR3587159,-5.261,-85.1678,480.0,480.0,1
ERR3587160,-8.9729,-139.2393,600.0,600.0,1
ERR3587161,-8.9109,-140.2845,150.0,150.0,1
ERR3587162,34.0771,-49.8233,740.0,740.0,1
ERR3587163,20.8457,63.5851,600.0,600.0,1
ERR3587164,14.2075,-116.6468,40.0,40.0,1
ERR3587165,-2.0465,72.1568,5.0,5.0,1
ERR3587166,6.3559,-103.0598,450.0,450.0,1
ERR3587167,31.6948,-64.2489,5.0,5.0,1
ERR3587168,18.5918,66.622,5.0,5.0,1
ERR3587169,14.6059,69.9776,5.0,5.0,1
ERR3587170,1.9928,-84.5766,5.0,5.0,1
ERR3587171,-16.9601,-100.6335,5.0,5.0,1
ERR3587172,-9.0063,-139.1394,115.0,115.0,1
ERR3587173,-9.0714,-140.5973,120.0,120.0,1
ERR3587175,14.2035,-116.6261,5.0,5.0,1
ERR3587176,14.2025,-116.6433,375.0,375.0,1
ERR3587177,6.3378,-102.9538,60.0,60.0,1
ERR3587178,6.3332,-102.9432,5.0,5.0,1
ERR3587179,33.061,-66.5435,5.0,5.0,1
ERR3587180,34.1504,-56.9684,250.0,250.0,1
ERR3587181,34.1132,-49.9181,5.0,5.0,1
ERR3587182,35.9346,-37.3032,5.0,5.0,1
ERR3587183,-12.9794,-96.0232,177.0,177.0,1
ERR3587184,-12.9723,-96.0122,50.0,50.0,1
ERR3587185,-13.0023,-95.9759,5.0,5.0,1
ERR3587186,-5.2669,-85.2732,40.0,40.0,1
ERR3587187,-5.2529,-85.1545,5.0,5.0,1
ERR3587188,2.0299,-84.5546,30.0,30.0,1
ERR3587189,2.0649,-84.5546,380.0,380.0,1
ERR3587190,-16.9587,-100.6751,90.0,90.0,1
ERR3587191,-60.2287,-60.6476,5.0,5.0,1
ERR3587192,-62.0385,-49.529,5.0,5.0,1
ERR3587193,-62.2231,-49.2139,90.0,90.0,1
ERR3587194,18.7341,66.3896,270.0,270.0,1
ERR3587195,-47.1863,-58.2902,5.0,5.0,1
ERR3587196,-47.2007,-57.9446,40.0,40.0,1
ERR3587197,-8.9971,-139.1963,5.0,5.0,1
ERR3587198,-8.9068,-140.283,5.0,5.0,1
ERR3587199,-9.1504,-140.5216,5.0,5.0,1
ERR3587201,-8.9971,-139.1963,5.0,5.0,1
ERR3587202,-8.9068,-140.283,5.0,5.0,1
ERR3587203,-9.1504,-140.5216,5.0,5.0,1
ERR3587204,-8.9111,-142.5571,5.0,5.0,1
ERR3589553,78.9354,79.0604,35.0,35.0,0
ERR3589554,78.2518,91.8557,5.0,5.0,0
ERR3589555,77.9028,117.1545,5.0,5.0,0
ERR3589556,73.3833,-168.1333,5.0,5.0,0
ERR3589557,71.8895,-154.9101,5.0,5.0,0
ERR3589559,72.4693,-71.892,5.0,5.0,0
ERR3589560,70.9433,-53.5127,411.0,411.0,0
ERR3589561,70.9574,-53.5989,5.0,5.0,0
ERR3589562,64.7,-52.996,351.0,351.0,0
ERR3589563,61.5754,-55.9846,391.0,391.0,0
ERR3589565,72.5432,44.102,40.0,40.0,0
ERR3589566,78.9564,79.4201,5.0,5.0,0
ERR3589567,79.2026,66.4827,199.0,199.0,0
ERR3589569,77.9668,116.6556,20.0,20.0,0
ERR3589570,78.0391,116.4105,299.0,299.0,0
ERR3589571,73.3275,-168.8142,35.0,35.0,0
ERR3589572,74.3386,-85.6208,36.0,36.0,0
ERR3589574,72.4456,-71.8814,491.0,491.0,0
ERR3589575,69.1136,-51.5086,5.0,5.0,0
ERR3589576,64.7127,-53.0106,5.0,5.0,0
ERR3589577,79.2233,66.3435,5.0,5.0,0
ERR3589578,74.8283,76.2096,30.0,30.0,0
ERR3589579,78.3555,91.6084,17.0,17.0,0
ERR3589580,71.5955,160.9383,5.0,5.0,0
ERR3589581,71.0704,174.9916,5.0,5.0,0
ERR3589583,54.5451,-16.7943,40.0,40.0,0
ERR3589585,67.1675,0.2177,651.0,651.0,0
ERR3589586,76.1825,1.3918,5.0,5.0,0
ERR3589587,72.5199,44.0552,10.0,100.0,0
ERR3589588,72.5128,44.0775,5.0,5.0,0
ERR3589589,79.3349,66.2954,10.0,100.0,0
ERR3589590,77.1604,73.2057,5.0,5.0,0
ERR3589591,54.5305,-16.9377,5.0,5.0,0
ERR3589592,67.141,0.2355,5.0,5.0,0
ERR3589593,76.1246,1.3648,499.0,499.0,0
ERR3624084,42.808304,10.142891,0.1,0.15,0
ERR3624088,42.808304,10.142891,0.1,0.15,0
ERR3624090,42.808304,10.142891,0.1,0.15,0
ERR3624092,42.808304,10.142891,0.1,0.15,0
ERR3624094,42.808304,10.142891,0.1,0.15,0
ERR3624096,42.808304,10.142891,0.1,0.15,0
ERR3624098,42.808304,10.142891,0.1,0.15,0
ERR3624100,42.808304,10.142891,0.1,0.15,0
ERR3632858,14.6059,69.9776,5.0,5.0,0
ERR3632859,42.1735,17.7252,55.0,55.0,0
ERR3632980,-21.5043,42.5735,5.0,5.0,0
ERR3632981,14.5536,70.0128,60.0,60.0,0
ERR3727367,29.5021,34.9167,3.0,3.0,0
ERR3727468,29.5021,34.9167,3.0,3.0,0
ERR3727643,29.5021,34.9167,3.0,3.0,0
ERR3727687,29.5021,34.9167,3.0,3.0,0
ERR3727696,29.5021,34.9167,3.0,3.0,0
ERR3761395,56.938436,17.06204,2.0,2.0,0
ERR3761396,56.938436,17.06204,2.0,2.0,0
ERR3761397,56.938436,17.06204,2.0,2.0,0
ERR3761398,56.938436,17.06204,2.0,2.0,0
ERR3761399,56.938436,17.06204,2.0,2.0,0
ERR3761414,56.938436,17.06204,2.0,2.0,0
ERR3763010,56.938436,17.06204,2.0,2.0,0
ERR3763011,56.938436,17.06204,2.0,2.0,0
ERR3763012,56.938436,17.06204,2.0,2.0,0
ERR3763013,56.938436,17.06204,2.0,2.0,0
ERR3763014,56.938436,17.06204,2.0,2.0,0
ERR3763015,56.938436,17.06204,2.0,2.0,0
ERR3763020,56.938436,17.06204,2.0,2.0,0
ERR3763021,56.938436,17.06204,2.0,2.0,0
ERR3763022,56.938436,17.06204,2.0,2.0,0
ERR3763023,56.938436,17.06204,2.0,2.0,0
ERR3763261,56.938436,17.06204,2.0,2.0,0
ERR3764360,56.938436,17.06204,2.0,2.0,0
ERR3764361,56.938436,17.06204,2.0,2.0,0
ERR3764362,56.938436,17.06204,2.0,2.0,0
ERR3764907,56.938436,17.06204,2.0,2.0,0
ERR3764908,56.938436,17.06204,2.0,2.0,0
ERR3801502,54.1879,7.8779,0.0,0.0,0
ERR3801542,54.1879,7.8779,0.0,0.0,0
ERR3801603,54.1879,7.8779,0.0,0.0,0
ERR3858152,-68.01,0.01,0.0,20.0,0
ERR3858153,-45.96,6.29,0.0,20.0,0
ERR3858154,-45.96,6.29,0.0,20.0,0
ERR3858156,-68.01,0.01,0.0,20.0,0
ERR3858157,-68.01,0.01,0.0,20.0,0
ERR3895403,42.128444,8.929159,10.0,10.0,1
ERR3895404,42.128444,8.929159,10.0,10.0,1
ERR3895405,42.128444,8.929159,10.0,10.0,1
ERR3895406,42.128444,8.929159,10.0,10.0,1
ERR3895407,42.128444,8.929159,10.0,10.0,1
ERR3895408,42.128444,8.929159,10.0,10.0,1
ERR3895409,42.128444,8.929159,10.0,10.0,1
ERR3895410,42.128444,8.929159,10.0,10.0,1
ERR3980584,64.7333,-23.299933,10.0,10.0,1
ERR3980585,64.7167,-24.025,10.0,10.0,1
ERR3980586,64.9162,-24.1397,10.0,10.0,1
ERR3980587,65.7995,-23.8475,10.0,10.0,1
ERR3980588,65.7503,-23.4842,10.0,10.0,1
ERR3980589,65.7735,-23.2107,10.0,10.0,1
